id;locale;key;value
;de;decidim.budgets.vote_reminder_mailer.vote_reminder.email_outro;"Denken Sie daran, die Abstimmung vollständig abzuschliessen. Wählen Sie dazu den gewünschten Vorschlag oder die gewünschten Vorschläge aus, denen Sie Ihre Stimme geben möchten. Bestätigen Sie anschliessend Ihre Auswahl, indem Sie auf ""Abstimmen"" klicken."
22349;de;decidim.events.accountability.proposal_linked.email_intro;«%{proposal_title}» wird umgesetzt.
22350;en;decidim.events.accountability.proposal_linked.email_intro;«%{proposal_title}» is being implemented.
22489;de;decidim.events.accountability.proposal_linked.email_outro;Benachrichtigungen verwalten Sie in Ihren Einstellungen.
22490;en;decidim.events.accountability.proposal_linked.email_outro;Manage your notifications in your settings.
;de;decidim.events.accountability.proposal_linked.email_subject;«%{proposal_title}» wird umgesetzt
;en;decidim.events.accountability.proposal_linked.email_subject;«%{proposal_title}» is being implemented
29197;de;decidim.events.accountability.result_progress_updated.email_intro;Neuer Fortschritt bei «%{resource_title}»: %{progress}%.
29198;en;decidim.events.accountability.result_progress_updated.email_intro;New progress on «%{resource_title}»: %{progress}%.
22491;de;decidim.events.accountability.result_progress_updated.email_outro;Benachrichtigungen verwalten Sie in Ihren Einstellungen.
22492;en;decidim.events.accountability.result_progress_updated.email_outro;Manage your notifications in your settings.
;de;decidim.events.accountability.result_progress_updated.email_subject;Fortschritt bei «%{resource_title}»: %{progress}%
;en;decidim.events.accountability.result_progress_updated.email_subject;Progress on «%{resource_title}»: %{progress}%
29163;de;decidim.events.amendments.amendment_accepted.affected_user.email_intro;Ihr Änderungsantrag zu «%{amendable_title}» wurde angenommen.
29164;en;decidim.events.amendments.amendment_accepted.affected_user.email_intro;Your amendment to «%{amendable_title}» was accepted.
22373;de;decidim.events.amendments.amendment_accepted.affected_user.email_outro;Benachrichtigungen verwalten Sie in Ihren Einstellungen.
22374;en;decidim.events.amendments.amendment_accepted.affected_user.email_outro;Manage your notifications in your settings.
;de;decidim.events.amendments.amendment_accepted.affected_user.email_subject;Änderungsantrag zu «%{amendable_title}» angenommen
;en;decidim.events.amendments.amendment_accepted.affected_user.email_subject;Amendment to «%{amendable_title}» accepted
29165;de;decidim.events.amendments.amendment_accepted.follower.email_intro;Ein Änderungsantrag zu «%{amendable_title}» wurde angenommen.
29166;en;decidim.events.amendments.amendment_accepted.follower.email_intro;An amendment to «%{amendable_title}» was accepted.
22375;de;decidim.events.amendments.amendment_accepted.follower.email_outro;Benachrichtigungen verwalten Sie in Ihren Einstellungen.
22376;en;decidim.events.amendments.amendment_accepted.follower.email_outro;Manage your notifications in your settings.
;de;decidim.events.amendments.amendment_accepted.follower.email_subject;Änderungsantrag zu «%{amendable_title}» angenommen
;en;decidim.events.amendments.amendment_accepted.follower.email_subject;Amendment to «%{amendable_title}» accepted
29167;de;decidim.events.amendments.amendment_created.affected_user.email_intro;Neuer Änderungsantrag zu «%{amendable_title}».
29168;en;decidim.events.amendments.amendment_created.affected_user.email_intro;New amendment to «%{amendable_title}».
22377;de;decidim.events.amendments.amendment_created.affected_user.email_outro;Benachrichtigungen verwalten Sie in Ihren Einstellungen.
22378;en;decidim.events.amendments.amendment_created.affected_user.email_outro;Manage your notifications in your settings.
;de;decidim.events.amendments.amendment_created.affected_user.email_subject;Neuer Änderungsantrag zu «%{amendable_title}»
;en;decidim.events.amendments.amendment_created.affected_user.email_subject;New amendment to «%{amendable_title}»
