id;locale;key;value
24827;de;decidim.events.groups.promoted_to_admin.notification_title;"Sie sind jetzt ein*e Admin in der Gruppe <a href=""%{resource_path}"">%{user_group_name}</a>."
24828;en;decidim.events.groups.promoted_to_admin.notification_title;"You are now an admin of the <a href=""%{resource_path}"">%{user_group_name}</a> group."
24829;de;decidim.events.reports.resource_hidden.email_intro;Ein*e Admin hat Ihr/e/n %{resource_type} entfernt, weil diese/r/s als %{report_reasons} gemeldet wurde.
24830;en;decidim.events.reports.resource_hidden.email_intro;An administrator removed your %{resource_type} because it has been reported as %{report_reasons}.
24831;de;decidim.events.reports.resource_hidden.notification_title;"Ein*e Admin hat Ihr/e %{resource_type} entfernt, weil es als %{report_reasons} gemeldet wurde.</br>
<i>%{resource_content}</i>"
24832;en;decidim.events.reports.resource_hidden.notification_title;"An administrator removed your %{resource_type} because it has been reported as %{report_reasons}.</br>
<i>%{resource_content}</i>"
24833;de;decidim.events.users.user_officialized.email_outro;Sie haben diese Benachrichtigung erhalten, weil Sie ein*e Admin der Organisation sind.
24834;en;decidim.events.users.user_officialized.email_outro;You have received this notification because you are an administrator of the organization.
24835;de;decidim.admin.menu.users;Benutzende
24836;en;decidim.admin.menu.users;Participants
24837;de;decidim.events.assemblies.create_assembly_member.email_intro;"Ein Admin der Organisation <a href=""%{resource_url}"">%{resource_name}</a> hat Sie als Mitglied eingeladen."
24838;en;decidim.events.assemblies.create_assembly_member.email_intro;"An admin of the <a href=""%{resource_url}"">%{resource_name}</a> organisation has added you as one of its members."
24839;de;decidim.events.proposals.proposal_update_category.email_intro;"Ein*e Admin hat die Kategorie Ihres Vorschlags ""%{resource_title}"" aktualisiert, sehen Sie es sich an:"
24840;en;decidim.events.proposals.proposal_update_category.email_intro;"An admin has updated the category of your proposal ""%{resource_title}"", check it out in this page:"
24841;de;decidim.events.proposals.proposal_update_category.notification_title;"Die Vorschlagskategorie <a href=""%{resource_path}"">%{resource_title}</a> wurde von einer*einem Admin aktualisiert."
24842;en;decidim.events.proposals.proposal_update_category.notification_title;"The <a href=""%{resource_path}"">%{resource_title}</a> proposal category has been updated by an admin."
24843;de;decidim.events.proposals.proposal_update_scope.email_intro;Ein*e Admin hat den Bereich Ihres Vorschlags „%{resource_title}“ aktualisiert, sehen Sie es sich das auf dieser Seite an:
24844;en;decidim.events.proposals.proposal_update_scope.email_intro;"An admin has updated the scope of your proposal ""%{resource_title}"", check it out in this page:"
24845;de;decidim.events.proposals.proposal_update_scope.notification_title;"Der Bereich des Vorschlags <a href=""%{resource_path}"">%{resource_title}</a> wurde von einer*einem Admin aktualisiert."
24846;en;decidim.events.proposals.proposal_update_scope.notification_title;"The <a href=""%{resource_path}"">%{resource_title}</a> proposal scope has been updated by an admin."
24847;de;activemodel.attributes.id_document_upload.user;Benutzende
24848;en;activemodel.attributes.id_document_upload.user;Participant
24849;de;decidim.events.meetings.meeting_registrations_over_percentage.email_outro;Sie haben diese Benachrichtigung erhalten, weil Sie ein Admin des Prozesses der Veranstaltung sind.
24850;en;decidim.events.meetings.meeting_registrations_over_percentage.email_outro;You have received this notification because you are an admin of the meeting's participatory space.
24851;de;decidim.admin.models.user.fields.roles.admin;Admin
24852;en;decidim.admin.models.user.fields.roles.admin;Admin
24853;de;decidim.events.groups.user_group_updated.email_outro;Sie haben diese Benachrichtigung erhalten, weil Sie ein Admin der Plattform sind.
24854;en;decidim.events.groups.user_group_updated.email_outro;You have received this notification because you are an admin of the platform.
24855;de;decidim.groups.join.success;Join-Anforderung wurde erfolgreich erstellt. Ein*e Admin überprüft Ihre Anfrage, bevor Sie für die Gruppe akzeptiert werden.
24856;en;decidim.groups.join.success;Join request successfully created. An admin will review your request before accepting you to the group.
24857;de;decidim.messaging.conversation_mailer.comanagers_new_conversation.admin_in_group;Sie haben diese Benachrichtigung erhalten, weil Sie ein*e Admin von %{group} sind.
24858;en;decidim.messaging.conversation_mailer.comanagers_new_conversation.admin_in_group;You are receiving this because you are an admin in %{group}.
24859;de;decidim.reports.create.success;Der Bericht wurde erfolgreich erstellt und wird von einer*einem Admin überprüft.
24860;en;decidim.reports.create.success;The report has been created successfully and it will be reviewed by an admin.
24861;de;decidim.shared.flag_modal.already_reported;Dieser Inhalt wurde bereits gemeldet und wird von einer*einem Admin überprüft.
24862;en;decidim.shared.flag_modal.already_reported;This content is already reported and it will be reviewed by an admin.
24863;de;decidim.system.admins.create.success;Admin erfolgreich erstellt
24864;en;decidim.system.admins.create.success;Admin successfully created
24865;de;decidim.system.admins.destroy.success;Die*der Admin wurde erfolgreich gelöscht
24866;en;decidim.system.admins.destroy.success;Admin successfully deleted
24867;de;decidim.system.admins.edit.title;Admin bearbeiten
24868;en;decidim.system.admins.edit.title;Edit admin
24869;de;decidim.system.admins.new.title;Neue*r Admin
24870;en;decidim.system.admins.new.title;New admin
24871;de;decidim.system.admins.update.error;Beim Aktualisieren dieser*dieses Admin ist ein Fehler aufgetreten.
24872;en;decidim.system.admins.update.error;There was a problem updating this admin.
24873;de;decidim.system.admins.update.success;Admin wurde erfolgreich aktualisiert
24874;en;decidim.system.admins.update.success;Admin successfully updated
24875;de;decidim.system.models.admin.validations.email_uniqueness;ein*e andere*r Admin mit der gleichen E-Mail existiert bereits
24876;en;decidim.system.models.admin.validations.email_uniqueness;another admin with the same email already exists
24877;de;decidim.admin.menu.conferences_submenu.conference_admins;Konferenzadministrierende
24878;en;decidim.admin.menu.conferences_submenu.conference_admins;Conference admins
24879;de;decidim.notifications_settings.show.administrators;Administrierende
24880;en;decidim.notifications_settings.show.administrators;Administrators
24881;de;decidim.system.models.organization.actions.save_and_invite;Organisation erstellen und Admin einladen
24882;en;decidim.system.models.organization.actions.save_and_invite;Create organization & invite admin
24883;de;decidim.proposals.proposals.tags.changed_from;(geändert von <u>%{previous_name}</u> durch ein*e Admin)
24884;en;decidim.proposals.proposals.tags.changed_from;(changed from <u>%{previous_name}</u> by an administrator)
24885;de;decidim.accountability.admin.import_results.new.info;<p>Wir empfehlen, dass Sie folgende Schritte befolgen:</p><ol><li>Erstellen Sie den Status der Ergebnisse, die Sie hinzufügen möchten (<a href='%{link_new_status}' target='_blank'>link</a>)</li><li>Erstellen Sie mindestens ein Ergebnis über diesen Admin-Panel (<a href='%{link_new_result}' target='_blank'>link</a>) bevor Sie Importieren, damit Sie mit dem Format und den benötigten Eingaben vertraut sind.</li><li>Laden Sie den Export im CSV-Format herunter (%{link_export_csv})</li><li>Nehmen Sie Änderungen lokal vor. Sie können nur die folgenden Spalten der CSV ändern:</li></ol><ul><li><b>Kategorie/ID:</b> ID der Kategorie</li><li><b>Umfang/ID:</b> ID des Umfangs</li><li><b>Übergeordnet/ID:</b> Übergeordnete ID (für verwandte Ergebnisse). Optional</li><li><b>Titel/I18N:</b> Titel in Sprache X </li><li><b>Beschreibung/I18N:</b> Beschreibung in Sprache X </li><li><b>start_datum:</b> Datum, an dem die Ausführung des Ergebnisses beginnt (Format JJJJ-MM-TT)</li><li><b>end_datum:</b> Datum, an dem die Ausführung des Ergebnisses endet (Format JJJJ-MM-TT)</li><li><b>Status/ID:</b> ID des Status dieses Ergebnisses</li><li><b>Fortschritt:</b> Prozentualer (von 0 bis 100) Fortschritt der Durchführung</li><li><b>Vorschläge_IDs:</b> Interne ID der verwandten Vorschläge (getrennt durch Komma). Dies wird automatisch umgewandelt in <span class='attribute-name'>proposal_url</span></li></ul>
24886;en;decidim.accountability.admin.import_results.new.info;<p>We recommend that you follow these steps:</p><ol><li>Create the Statuses for the Results that you want to add (<a href='%{link_new_status}' target='_blank'>link</a>)</li><li>Create at least one Result manually through this Admin panel (<a href='%{link_new_result}' target='_blank'>link</a>) before using Import, for having a better understanding of the format and what you'll need to fill out.</li><li>Download the Export with CSV format (%{link_export_csv})</li><li>Make the changes locally. You can only change the following columns of the CSV:</li></ol><ul><li><b>category/id:</b> ID for the Category</li><li><b>scope/id:</b> ID for the Scope</li><li><b>parent/id:</b> ID of the parent (for related Results). Optional</li><li><b>title/I18N:</b> Title on X language</li><li><b>description/I18N:</b> Description on X language</li><li><b>start_date:</b> date when the result starts execution (format YYYY-MM-DD)</li><li><b>end_date:</b> date when the result ends execution (format YYYY-MM-DD)</li><li><b>status/id:</b> ID of the Status for this result</li><li><b>progress:</b> Percentage (from 0 to 100) of the execution</li><li><b>proposals_ids:</b> internal ID of the related proposals (separated with a comma). It gets automatically converted to <span class='attribute-name'>proposal_url</span></li></ul>
24887;de;decidim.admin_log.participatory_space_private_user.create_via_csv;%{user_name} hat %{resource_name} per CSV als private*n Teilnehmende*n eingeladen
24888;en;decidim.admin_log.participatory_space_private_user.create_via_csv;%{user_name} invited %{resource_name} via CSV to be a private participant
24889;de;decidim.admin_log.user.show_email;%{user_name} hat die E-Mail der*des Teilnehmenden %{resource_name} abgerufen
24890;en;decidim.admin_log.user.show_email;%{user_name} retrieved the email of the participant %{resource_name}
24891;de;activemodel.attributes.close_meeting.attendees_count;Anzahl der Teilnehmenden
24892;en;activemodel.attributes.close_meeting.attendees_count;Number of attendees
24893;de;decidim.admin.conflicts.transfer.error;Es gab ein Problem bei der Übertragung der*des aktuellen Teilnehmenden zu den verwalteten Teilnehmenden.
24894;en;decidim.admin.conflicts.transfer.error;There was a problem transfering the current participant to managed participant.
24895;de;decidim.admin.menu.participants;Benutzende
24896;en;decidim.admin.menu.participants;Participants
24897;de;decidim.admin.menu.authorization_revocation.info;Es gibt insgesamt %{count} verifizierte Teilnehmende.
24898;en;decidim.admin.menu.authorization_revocation.info;There are a total of %{count} verified participants.
24899;de;decidim.admin.menu.authorization_revocation.no_data;Keine verifizierten Teilnehmenden
24900;en;decidim.admin.menu.authorization_revocation.no_data;No verified participants
24901;de;decidim.admin.newsletters.index.participants;Teilnehmende: 
24902;en;decidim.admin.newsletters.index.participants;participants 
24903;de;decidim.admin.newsletters.select_recipients_to_deliver.recipients_count;Dieser Newsletter wird an <strong id='recipients_count'>%{count}</strong> Teilnehmende gesendet.
24904;en;decidim.admin.newsletters.select_recipients_to_deliver.recipients_count;This newsletter will be send to <strong id='recipients_count'>%{count}</strong> users.
24905;de;decidim.admin.newsletters.select_recipients_to_deliver.scopes_help;"Sendet den Newsletter an Teilnehmende, die einen der gewählten Themenbereiche in den ""Meine Interessen"" Einstellungen ihres Kontos aktiviert haben."
24906;en;decidim.admin.newsletters.select_recipients_to_deliver.scopes_help;"Sends newsletter to users that have any of the selected scope activated in their account's ""My Interests"" settings."
24907;de;decidim.components.debates.settings.step.creation_enabled;Teilnehmende können Debatten erstellen
24908;en;decidim.components.debates.settings.step.creation_enabled;Participants can create debates
24909;de;decidim.admin.newsletters.select_recipients_to_deliver.select_scopes;"Nur Teilnehmende anzeigen, die einen der gewählten Themenbereiche in Ihren ""Meine Interessen"" Einstellungen ihres Kontos aktiviert haben."
24910;en;decidim.admin.newsletters.select_recipients_to_deliver.select_scopes;Filter for users having activated any selected scope in their account's My Interests settings.
24911;de;decidim.admin.officializations.block.error;Beim Blockieren der*des Teilnehmenden ist ein Fehler aufgetreten
24912;en;decidim.admin.officializations.block.error;There was an error blocking the participant
24913;de;decidim.admin.officializations.block.success;Teilnehmende*r erfolgreich blockiert
24914;en;decidim.admin.officializations.block.success;Participant successfully blocked
24915;de;decidim.admin.officializations.show_email_modal.description;"Wenn Sie eine*n Teilnehmende*n direkt kontaktieren möchten, können Sie auf die Schaltfläche ""Anzeigen"" klicken, um ihre*seine E-Mail-Adresse zu sehen. Diese Aktion wird protokolliert."
24916;en;decidim.admin.officializations.show_email_modal.description;If you need to contact a participant directly, you can click on the Show button to see their email address. This action will be logged.
24917;de;decidim.admin.officializations.show_email_modal.title;E-Mail-Adresse der*des Teilnehmenden anzeigen
24918;en;decidim.admin.officializations.show_email_modal.title;Show participant's email address
24919;de;decidim.admin.officializations.unblock.success;Blockierung der*des Teilnehmenden wurde erfolgreich aufgehoben
24920;en;decidim.admin.officializations.unblock.success;Participant successfully unblocked
24921;de;decidim.admin.organization.form.rich_text_editor_in_public_views_help;In einigen Textbereichen können Teilnehmende mit Hilfe des Rich-Text-Editors HTML-Tags einfügen.
24922;en;decidim.admin.organization.form.rich_text_editor_in_public_views_help;In some text areas, participants will be able to insert some HTML tags by using the rich text editor.
24923;de;decidim.admin.participatory_space_private_users_csv_imports.create.success;CSV-Datei wurde erfolgreich hochgeladen, wir senden eine Einladungs-E-Mail an die Teilnehmenden. Dies kann eine Weile dauern.
24924;en;decidim.admin.participatory_space_private_users_csv_imports.create.success;CSV file uploaded successfully, we're sending an invitation email to participants. This might take a while.
24925;de;decidim.admin_log.user.transfer;%{user_name} hat die*den Teilnehmende*n %{resource_name} verschoben
24926;en;decidim.admin_log.user.transfer;%{user_name} transfered the participant %{resource_name}
24927;de;decidim.authorization_handlers.admin.csv_census.help.0;
24928;en;decidim.authorization_handlers.admin.csv_census.help.0;
24929;de;decidim.authorization_handlers.admin.csv_census.help.1;
24930;en;decidim.authorization_handlers.admin.csv_census.help.1;
24931;de;decidim.components.proposals.settings.step.amendment_creation_enabled_help;Teilnehmende können Vorschläge ergänzen.
24932;en;decidim.components.proposals.settings.step.amendment_creation_enabled_help;Participant can amend proposals.
24933;de;decidim.components.proposals.settings.step.amendment_reaction_enabled_help;Vorschlagsautor*innen können die Berichtigungen von Teilnehmenden akzeptieren oder ablehnen.
24934;en;decidim.components.proposals.settings.step.amendment_reaction_enabled_help;Proposal's authors will be able to accept or reject Participant's emendations.
24935;de;decidim.components.proposals.settings.step.amendments_visibility_help;Wenn die Option „Ergänzungen sind nur für ihre Autor*innen sichtbar“ ausgewählt ist, müssen Mitwirkende angemeldet sein, um die vorgenommenen Ergänzungen zu sehen.
24936;en;decidim.components.proposals.settings.step.amendments_visibility_help;"If the option ""Amendments are visible only to their authors"" is selected, participant must be logged in to see the amendments made."
24937;de;decidim.components.meetings.settings.global.creation_enabled_for_participants;Teilnehmende können Veranstaltungen erstellen
24938;en;decidim.components.meetings.settings.global.creation_enabled_for_participants;Participants can create meetings
24939;de;decidim.components.meetings.settings.step.creation_enabled_for_participants;Veranstaltungserstellung durch Teilnehmende aktiviert
24940;en;decidim.components.meetings.settings.step.creation_enabled_for_participants;Meeting creation by participants enabled
24941;de;decidim.components.budgets.settings.global.workflow_choices.all;Gesamthaft abstimmen: erlaubt es den Teilnehmenden, in allen Budget‘s abzustimmen.
24942;en;decidim.components.budgets.settings.global.workflow_choices.all;Vote in all: allows participants to vote in all budgets.
24943;de;decidim.components.budgets.settings.global.workflow_choices.one;Selektiv abstimmen: erlaubt es den Teilnehmenden, in einem (1) der Budget’s abzustimmen.
24944;en;decidim.components.budgets.settings.global.workflow_choices.one;Vote in one: allows participants to vote in any budget, but only in one.
24945;de;decidim.components.surveys.settings.step.allow_unregistered_help;"Wenn aktiviert, ist keine Anmeldung erforderlich, um die Umfrage zu beantworten. Dies kann zu schlechten oder unzuverlässigen Daten führen und ist anfälliger für automatisierte Angriffe. Verwenden Sie diese Funktion mit Vorsicht! Beachten Sie, dass ein*e Teilnehmende*r die gleiche Umfrage mehrfach beantworten kann, indem sie*er verschiedene Browser oder die ""Private Browsing""-Funktion ihres Web-Browsers nutzt."
24946;en;decidim.components.surveys.settings.step.allow_unregistered_help;"If active, no login will be required in order to answer the survey. This may lead to poor or unreliable data and it will be more vulnerable to automated attacks. Use with caution! Mind that a participant could answer the same survey multiple times, by using different browsers or the ""private browsing"" feature of her web browser."
24947;de;decidim.events.users.user_officialized.email_intro;Teilnehmende*r %{name} (%{nickname}) wurde offiziell bestätigt.
24948;en;decidim.events.users.user_officialized.email_intro;Participant %{name} (%{nickname}) has been officialized.
24949;de;decidim.forms.meetings.attendees_count_help_text;Vergessen Sie nicht, die Gesamtzahl der Teilnehmenden an Ihrem Meeting anzugeben, egal ob dies persönlich, online oder hybrid stattgefunden hat.
24950;en;decidim.forms.meetings.attendees_count_help_text;Don't forget to include the total number of attendees at your meeting, whether in person, online or hybrid.
24951;de;decidim.gamification.badges.index.page_description;Badges sind Anerkennungen für Aktionen der Teilnehmenden und Fortschritt in der Plattform. Wenn Sie auf der Plattform entdecken, teilnehmen und interagieren, verdienen Sie verschiedene Abzeichen. Hier ist die Liste der Abzeichen und einige Möglichkeiten, wie Sie sie verdienen können.
24952;en;decidim.gamification.badges.index.page_description;Badges are recognitions to participant actions and progress in the platform. As you start discovering, participating and interacting in the platform, you will earn different badges. Here is the list of badges and some ways you can earn them.
24953;de;decidim.gamification.description;Badges sind Anerkennungen für Aktionen der Teilnehmenden und Fortschritt in der Plattform. Wenn Sie auf der Plattform entdecken, teilnehmen und interagieren, verdienen Sie verschiedene Abzeichen.
24954;en;decidim.gamification.description;Badges are recognitions to participant actions and progress in the platform. As you start discovering, participating and interacting in the platform, you will earn different badges.
24955;de;decidim.messaging.conversations.add_conversation_users.participant_with_disabled_message_reception;Diese*r Teilnehmende hat Nachrichten deaktiviert
24956;en;decidim.messaging.conversations.add_conversation_users.participant_with_disabled_message_reception;This participant has disabled message reception
24957;de;decidim.messaging.conversations.show.not_allowed;Diese*r Teilnehmende akzeptiert keine direkten Nachrichten.
24958;en;decidim.messaging.conversations.show.not_allowed;This participant does not accept direct messages.
24959;de;decidim.profiles.default_officialization_text_for_users;Dieser Teilnehmer wird öffentlich überprüft, sein Name oder seine Rolle wurde nachweislich seinem tatsächlichen Namen und seiner Rolle zugeordnet
24960;en;decidim.profiles.default_officialization_text_for_users;This participant is publicly verified, his/her name or role has been verified to correspond with his/her real name and role
24961;de;decidim.user_contact_disabled;Diese*r Teilnehmende akzeptiert keine Direktnachrichten.
24962;en;decidim.user_contact_disabled;This participant does not accept direct messages.
24963;de;decidim.user_conversations.index.conversations_info;Unterhaltungen sind privat, niemand sonst kann sie anzeigen. Eine Unterhaltung kann von jeder*jedem auf der Plattform registrierten Teilnehmenden oder jeder Gruppe gestartet werden.
24964;en;decidim.user_conversations.index.conversations_info;Conversations are private. no one else can see them. A conversation can be started with any participant or group registered on the platform.
24965;de;decidim.verifications.dummy_authorization.extra_explanation.user_scope;Die Teilnahme ist auf Teilnehmende aus dem Bereich %{scope_name} beschränkt, und Ihr Bereich ist %{user_scope_name}.
24966;en;decidim.verifications.dummy_authorization.extra_explanation.user_scope;Participation is restricted to participants with the scope %{scope_name}, and your scope is %{user_scope_name}.
24967;de;decidim.proposals.admin.participatory_texts.index.title;VORSCHAU TEILNEHMENDENTEXT
24968;en;decidim.proposals.admin.participatory_texts.index.title;Preview participatory text
24969;de;decidim.meetings.admin.invites.form.attendee_type;Teilnehmendentyp
24970;en;decidim.meetings.admin.invites.form.attendee_type;Attendee type
24971;de;decidim.meetings.admin.invites.index.invite_attendee;Teilnehmende einladen
24972;en;decidim.meetings.admin.invites.index.invite_attendee;Invite attendee
24973;de;decidim.meetings.admin.invites.index.registrations_disabled;Sie können keine Teilnehmenden einladen, da die Registrierungen deaktiviert sind.
24974;en;decidim.meetings.admin.invites.index.registrations_disabled;You can't invite an attendee because the registrations are disabled.
